Technology,End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
all,refrigeration,4,0,0,0,0,0,0,0,0,0,0,0.146694323,0,0,0,0.134485113,0,0,0,0,0,0,0.257312398,0.29517408,0,0,0,0.037809169,0.087985086,0,0,0,0,0,0,0,0,0,0,0,0.040539831,0,0,0,0,0,0,0,0,0,0,0
all,refrigeration,5,0,0,0,0,0,0,0.011142806,0.015305759,0.333464076,0.151444108,0,0,0,0,0,0,0,0,0.088420396,0,0,0,0,0,0,0.162248173,0,0,0,0,0,0,0,0,0,0,0,0,0.079960777,0,0,0,0,0.125762168,0,0,0,0.032251738,0,0,0
all,refrigeration,6,0.265292981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23388749,0,0,0,0,0,0,0,0.155622549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345196979,0,0,0,0,0,0,0,0,0,0
all,refrigeration,7,0,0.08657392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129718437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11001377,0,0,0,0,0,0,0.673693873,0,0,0,0,0,0,0,0,0
all,refrigeration,8,0,0,0.297839429,0,0.23354623,0,0,0,0,0,0,0.070181129,0,0,0,0,0,0,0,0,0,0,0,0,0.050346789,0,0,0,0,0,0.093109126,0.122773315,0,0,0,0,0,0,0,0,0,0,0.104710344,0,0,0,0,0,0.027493638,0,0
all,refrigeration,9,0,0,0,0.748352575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091754969,0,0,0,0,0,0,0,0,0,0.159892456,0,0,0,0,0
all,ceiling fan,1,0,0,0,0,0,0.240106793,0,0,0,0,0,0,0,0,0,0,0,0.451023435,0,0.098961732,0,0,0,0,0,0,0,0,0.093088104,0,0,0,0,0,0,0,0,0.072322753,0,0,0,0,0,0,0.044497182,0,0,0,0,0,0
all,ceiling fan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208213067,0,0,0.469321263,0,0,0,0.32246567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,ceiling fan,3,0,0,0,0,0,0,0,0,0,0,0,0,0.264197074,0.139099833,0,0,0,0,0,0,0.214873125,0,0,0,0,0,0,0,0,0,0,0,0,0.25484349,0,0,0,0,0,0,0,0,0,0,0,0,0.126986479,0,0,0,0
all,ceiling fan,4,0,0,0,0,0,0,0,0,0,0,0.149837535,0,0,0,0.135565335,0,0,0,0,0,0,0.260354543,0.288940073,0,0,0,0.035947847,0.09032205,0,0,0,0,0,0,0,0,0,0,0,0.039032616,0,0,0,0,0,0,0,0,0,0,0
all,ceiling fan,5,0,0,0,0,0,0,0.012146155,0.015272321,0.319872659,0.156623742,0,0,0,0,0,0,0,0,0.094286862,0,0,0,0,0,0,0.161312989,0,0,0,0,0,0,0,0,0,0,0,0,0.078598675,0,0,0,0,0.131184214,0,0,0,0.030702383,0,0,0
all,ceiling fan,6,0.25807213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240983761,0,0,0,0,0,0,0,0.14921639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351727719,0,0,0,0,0,0,0,0,0,0
all,ceiling fan,7,0,0.081741769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125783348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10919626,0,0,0,0,0,0,0.683278623,0,0,0,0,0,0,0,0,0
all,ceiling fan,8,0,0,0.297327528,0,0.238804778,0,0,0,0,0,0,0.066991571,0,0,0,0,0,0,0,0,0,0,0,0,0.048056565,0,0,0,0,0,0.089162306,0.123876483,0,0,0,0,0,0,0,0,0,0,0.10929573,0,0,0,0,0,0.02648504,0,0
all,ceiling fan,9,0,0,0,0.754973206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087812601,0,0,0,0,0,0,0,0,0,0.157214193,0,0,0,0,0
all,misc,1,0,0,0,0,0,0.239448714,0,0,0,0,0,0,0,0,0,0,0,0.454338586,0,0.097161994,0,0,0,0,0,0,0,0,0.092095659,0,0,0,0,0,0,0,0,0.072044996,0,0,0,0,0,0,0.044910051,0,0,0,0,0,0
all,misc,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208385118,0,0,0.469535122,0,0,0,0.322079761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,misc,3,0,0,0,0,0,0,0,0,0,0,0,0,0.264402167,0.138831817,0,0,0,0,0,0,0.214211383,0,0,0,0,0,0,0,0,0,0,0,0,0.254876324,0,0,0,0,0,0,0,0,0,0,0,0,0.127678309,0,0,0,0
all,misc,4,0,0,0,0,0,0,0,0,0,0,0.150315616,0,0,0,0.134652823,0,0,0,0,0,0,0.260220636,0.288567046,0,0,0,0.036369536,0.089847207,0,0,0,0,0,0,0,0,0,0,0,0.040027137,0,0,0,0,0,0,0,0,0,0,0
all,misc,5,0,0,0,0,0,0,0.011790745,0.015028029,0.319984279,0.155648181,0,0,0,0,0,0,0,0,0.093105517,0,0,0,0,0,0,0.162950169,0,0,0,0,0,0,0,0,0,0,0,0,0.078667025,0,0,0,0,0.131818464,0,0,0,0.031007592,0,0,0
all,misc,6,0.256686125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239308987,0,0,0,0,0,0,0,0.151235406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352769481,0,0,0,0,0,0,0,0,0,0
all,misc,7,0,0.083715432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125447772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107321966,0,0,0,0,0,0,0.68351483,0,0,0,0,0,0,0,0,0
all,misc,8,0,0,0.292889053,0,0.241641294,0,0,0,0,0,0,0.070028171,0,0,0,0,0,0,0,0,0,0,0,0,0.048373787,0,0,0,0,0,0.08923541,0.123694619,0,0,0,0,0,0,0,0,0,0,0.108044276,0,0,0,0,0,0.02609339,0,0
all,misc,9,0,0,0,0.749709245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090928432,0,0,0,0,0,0,0,0,0,0.159362324,0,0,0,0,0
all,pool heaters,1,0,0,0,0,0,0.227272727,0,0,0,0,0,0,0,0,0,0,0,0.325757576,0,0.181818182,0,0,0,0,0,0,0,0,0.143939394,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0.037878788,0,0,0,0,0,0
all,pool heaters,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234332425,0,0,0.348773842,0,0,0,0.416893733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,pool heaters,3,0,0,0,0,0,0,0,0,0,0,0,0,0.240418118,0.212543554,0,0,0,0,0,0,0.156794425,0,0,0,0,0,0,0,0,0,0,0,0,0.282229965,0,0,0,0,0,0,0,0,0,0,0,0,0.108013937,0,0,0,0
all,pool heaters,4,0,0,0,0,0,0,0,0,0,0,0.184782609,0,0,0,0.173913043,0,0,0,0,0,0,0.152173913,0.369565217,0,0,0,0,0.076086957,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0
all,pool heaters,5,0,0,0,0,0,0,0,0.01076716,0.615074024,0.102288022,0,0,0,0,0,0,0,0,0.046433378,0,0,0,0,0,0,0.088156124,0,0,0,0,0,0,0,0,0,0,0,0,0.063930013,0,0,0,0,0.053835801,0,0,0,0.019515478,0,0,0
all,pool heaters,6,0.289377289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21978022,0,0,0,0,0,0,0,0.161172161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32967033,0,0,0,0,0,0,0,0,0,0
all,pool heaters,7,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073469388,0,0,0,0,0,0,0.740816327,0,0,0,0,0,0,0,0,0
all,pool heaters,8,0,0,0.749235474,0,0.021406728,0,0,0,0,0,0,0.018348624,0,0,0,0,0,0,0,0,0,0,0,0,0.009174312,0,0,0,0,0,0.079510703,0.110091743,0,0,0,0,0,0,0,0,0,0,0.012232416,0,0,0,0,0,0,0,0
all,pool heaters,9,0,0,0,0.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046683047,0,0,0,0,0,0,0,0,0,0.135135135,0,0,0,0,0
all,pool pumps,1,0,0,0,0,0,0.2533027,0,0,0,0,0,0,0,0,0,0,0,0.395175187,0,0.121194716,0,0,0,0,0,0,0,0,0.119471568,0,0,0,0,0,0,0,0,0.062607697,0,0,0,0,0,0,0.048248133,0,0,0,0,0,0
all,pool pumps,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255153707,0,0,0.370886076,0,0,0,0.373960217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,pool pumps,3,0,0,0,0,0,0,0,0,0,0,0,0,0.252556237,0.176635992,0,0,0,0,0,0,0.223670757,0,0,0,0,0,0,0,0,0,0,0,0,0.234662577,0,0,0,0,0,0,0,0,0,0,0,0,0.112474438,0,0,0,0
all,pool pumps,4,0,0,0,0,0,0,0,0,0,0,0.171350861,0,0,0,0.185856754,0,0,0,0,0,0,0.167724388,0.390752493,0,0,0,0.009972801,0.055303717,0,0,0,0,0,0,0,0,0,0,0,0.019038985,0,0,0,0,0,0,0,0,0,0,0
all,pool pumps,5,0,0,0,0,0,0,0.001450063,0.011600508,0.530995106,0.141109299,0,0,0,0,0,0,0,0,0.057730651,0,0,0,0,0,0,0.088725757,0,0,0,0,0,0,0,0,0,0,0,0,0.063802791,0,0,0,0,0.076672104,0,0,0,0.027913721,0,0,0
all,pool pumps,6,0.269063611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25246938,0,0,0,0,0,0,0,0.145001976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333465034,0,0,0,0,0,0,0,0,0,0
all,pool pumps,7,0,0.058369294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124914831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099931865,0,0,0,0,0,0,0.716784011,0,0,0,0,0,0,0,0,0
all,pool pumps,8,0,0,0.639459612,0,0.032929918,0,0,0,0,0,0,0.016605685,0,0,0,0,0,0,0,0,0,0,0,0,0.008162117,0,0,0,0,0,0.108922038,0.169997185,0,0,0,0,0,0,0,0,0,0,0.021671827,0,0,0,0,0,0.002251618,0,0
all,pool pumps,9,0,0,0,0.869278584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035034846,0,0,0,0,0,0,0,0,0,0.09568657,0,0,0,0,0
all,portable electric spas,1,0,0,0,0,0,0.165644172,0,0,0,0,0,0,0,0,0,0,0,0.427402863,0,0.183026585,0,0,0,0,0,0,0,0,0.105316973,0,0,0,0,0,0,0,0,0.038854806,0,0,0,0,0,0,0.079754601,0,0,0,0,0,0
all,portable electric spas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181880109,0,0,0.510899183,0,0,0,0.307220708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,portable electric spas,3,0,0,0,0,0,0,0,0,0,0,0,0,0.261691224,0.145419603,0,0,0,0,0,0,0.259449071,0,0,0,0,0,0,0,0,0,0,0,0,0.219090327,0,0,0,0,0,0,0,0,0,0,0,0,0.114349776,0,0,0,0
all,portable electric spas,4,0,0,0,0,0,0,0,0,0,0,0.152796726,0,0,0,0.091405184,0,0,0,0,0,0,0.283765348,0.253069577,0,0,0,0.049795362,0.098908595,0,0,0,0,0,0,0,0,0,0,0,0.070259209,0,0,0,0,0,0,0,0,0,0,0
all,portable electric spas,5,0,0,0,0,0,0,0.004124656,0.007332722,0.450274977,0.148487626,0,0,0,0,0,0,0,0,0.10380385,0,0,0,0,0,0,0.139092576,0,0,0,0,0,0,0,0,0,0,0,0,0.027956004,0,0,0,0,0.10380385,0,0,0,0.01512374,0,0,0
all,portable electric spas,6,0.243882545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267536705,0,0,0,0,0,0,0,0.116639478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371941272,0,0,0,0,0,0,0,0,0,0
all,portable electric spas,7,0,0.062174366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087530392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117749218,0,0,0,0,0,0,0.732546023,0,0,0,0,0,0,0,0,0
all,portable electric spas,8,0,0,0.294663573,0,0.183294664,0,0,0,0,0,0,0.085073473,0,0,0,0,0,0,0,0,0,0,0,0,0.063418407,0,0,0,0,0,0.112142305,0.119876257,0,0,0,0,0,0,0,0,0,0,0.116009281,0,0,0,0,0,0.025522042,0,0
all,portable electric spas,9,0,0,0,0.729553082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107578166,0,0,0,0,0,0,0,0,0,0.162868751,0,0,0,0,0
all,fans and pumps,1,0,0,0,0,0,0.233782694,0,0,0,0,0,0,0,0,0,0,0,0.442869762,0,0.107884933,0,0,0,0,0,0,0,0,0.095210662,0,0,0,0,0,0,0,0,0.071974498,0,0,0,0,0,0,0.048277451,0,0,0,0,0,0
all,fans and pumps,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207336455,0,0,0.471193416,0,0,0,0.321470129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,fans and pumps,3,0,0,0,0,0,0,0,0,0,0,0,0,0.259570406,0.138448687,0,0,0,0,0,0,0.221288783,0,0,0,0,0,0,0,0,0,0,0,0,0.251288783,0,0,0,0,0,0,0,0,0,0,0,0,0.129403341,0,0,0,0
all,fans and pumps,4,0,0,0,0,0,0,0,0,0,0,0.147200338,0,0,0,0.134854333,0,0,0,0,0,0,0.257256913,0.294850103,0,0,0,0.037434569,0.088140433,0,0,0,0,0,0,0,0,0,0,0,0.040263311,0,0,0,0,0,0,0,0,0,0,0
all,fans and pumps,5,0,0,0,0,0,0,0.011201412,0.015273842,0.332388743,0.152052255,0,0,0,0,0,0,0,0,0.088631057,0,0,0,0,0,0,0.162442745,0,0,0,0,0,0,0,0,0,0,0,0,0.080165392,0,0,0,0,0.125799783,0,0,0,0.03204477,0,0,0
all,fans and pumps,6,0.264187004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234872096,0,0,0,0,0,0,0,0.155130844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345810056,0,0,0,0,0,0,0,0,0,0
all,fans and pumps,7,0,0.086344142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129215528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109528557,0,0,0,0,0,0,0.674911773,0,0,0,0,0,0,0,0,0
all,fans and pumps,8,0,0,0.29769355,0,0.234354497,0,0,0,0,0,0,0.06914303,0,0,0,0,0,0,0,0,0,0,0,0,0.049459978,0,0,0,0,0,0.092888866,0.12362471,0,0,0,0,0,0,0,0,0,0,0.105405269,0,0,0,0,0,0.0274301,0,0
all,fans and pumps,9,0,0,0,0.748308235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091916976,0,0,0,0,0,0,0,0,0,0.159774788,0,0,0,0,0
